name,gender
Kajs-Mari,female
Kajsy,female
Kajza,female
Ka,female
Kalaya,female
Kale,female
Kali,female
Kalina,female
Kaliopi,female
Kalkidan,female
Kalla,female
Kallie,female
Kalli,female
Kalliopi,female
Kally,female
Kalong,female
Kalpana,female
Kalsoom,female
Kalthoum,female
Kaltrina,female
Kaltuma,female
Kaltum,female
Kaltumo,female
Kaltun,female
Kalyani,female
Kamala,female
Kamar,female
Kamela,female
Kamelia,female
Kameliya,female
Kamila,female
Kamile,female
Kamilia,female
Kamilla,female
Kamla,female
Kamma,female
Kamonrat,female
Kamonwan,female
Kamrun,female
Kana,female
Kanako,female
Kanar,female
Kanchana,female
Kanda,female
Kani,female
Kanika,female
Kanita,female
Kanitta,female
Kanittha,female
Kaniz,female
Kanjana,female
Kanlaya,female
Kanlayanee,female
Kannika,female
Kanokphon,female
Kanokporn,female
Kanokwan,female
Kanthi,female
Kanwal,female
Kanya,female
Kanyanat,female
Kanyarat,female
Kany,female
Kaori,female
Kaoru,female
Kaothar,female
Kaoutar,female
Kara,female
Kareema,female
Karema,female
Karen,female
Karianne,female
Karima,female
Kariman,female
Karimeh,female
Karina,female
Karine,female
Karin,female
Karin-Maria,female
Karishma,female
Karita,female
Karitha,female
Karla,female
Karli,female
Karly,female
Karma,female
Karmela,female
Karmen,female
Karna,female
Karola,female
Karoliina,female
Karolina,female
Karoline,female
Karolin,female
Karuna,female
Karyn,female
Kasandra,female
Kashma,female
Kasia,female
Kassandra,female
Kata,female
Katalina,female
Katalin,female
Katariina,female
Katarina,female
Katarína,female
Katarine,female
Katarzyna,female
Katayon,female
Katayoun,female
Kate,female
Katelyn,female
Katerina,female
Katerine,female
Katerin,female
Kateryna,female
Katharina,female
Katharine,female
Kathe,female
Katherina,female
Katherine,female
Katherin,female
Kathie,female
Kathinka,female
Kathleen,female
Kathlyn,female
Kathreen,female
Kathrina,female
Kathrine,female
Kathrin,female
Kathryn,female
Kathy,female
Katia,female
Katica,female
Katie,female
Kati,female
Katina,female
Katinka,female
Katja,female
Katla,female
Katra,female
Katriina,female
Katri,female
Katrina,female
Katrine,female
Katrin,female
Katrín,female
Katsiaryna,female
Kattarina,female
Katti,female
Kattis,female
Katty,female
Katya,female
Katy,female
Kausar,female
Kauthar,female
Kavin,female
Kavita,female
Kavitha,female
Kawkab,female
Kawsar,female
Kawtar,female
Kawthar,female
Kawther,female
Kavya,female
Kaya,female
Kayla,female
Kaylee,female
Kayleigh,female
Kaylie,female
Kaylin,female
Kayoko,female
Kayra,female
Kaysa,female
Kazal,female
Kazhal,female
Kazimiera,female
Kazuko,female
Kedija,female
Kefah,female
Keiko,female
Keila,female
Keira,female
Keisha,female
Kelima,female
Kelley,female
Kellie,female
Kelli,female
Kelly,female
Kelsey,female
Keltoum,female
Kenana,female
Kenda,female
Kendra,female
Kenia,female
Kenya,female
Kenza,female
Kenzie,female
Keren,female
Keria,female
Keri,female
Kerima,female
Kerime,female
Kerli,female
Kerstie,female
Kersti,female
Kerstin,female
Kerttu,female
Kesia,female
Kesinee,female
Kesorn,female
Kesti,female
Ketevan,female
Keth,female
Kethy,female
Keti,female
Ketsara,female
Kettie,female
Ketti,female
Ketty,female
Kety,female
Kewalin,female
Kevi,female
Kevser,female
Keya,female
Keyla,female
Keziah,female
Kezia,female
Keziban,female
Khaddouj,female
Khadeeja,female
Khadeja,female
Khadidja,female
Khadiga,female
Khadiija,female
Khadiijo,female
Khadijah,female
Khadija,female
Khadijeh,female
Khadije,female
Khadijo,female
Khadizhat,female
Khadra,female
Khadro,female
Khairia,female
Khairiyah,female
Khairiya,female
Khalda,female
Khaleda,female
Khalidah,female
Khalida,female
Khali,female
Khami,female
Khana,female
Khanda,female
Khandan,female
Khanem,female
Khanittha,female
Khanna,female
Khanom,female
Khansaa,female
Khansa,female
Khanum,female
Khaoula,female
Khatera,female
Khatereh,female
Khatira,female
Khaton,female
Khatoon,female
Khatoun,female
Khatuna,female
Khatun,female
Khaula,female
Khava,female
Khavar,female
Khawar,female
Khawlah,female
Khawla,female
Kheda,female
Kheira,female
Khetam,female
Khin,female
Khitam,female
Khloe,female
Khloé,female
Khloud,female
Kholod,female
Kholoud,female
Khongorzul,female
Khorshid,female
Khoshi,female
Khouloud,female
Khrystyna,female
Khulan,female
Khulood,female
Khuloud,female
Khulud,female
Khushi,female
Khuslen,female
Khuzama,female
Khwanta,female
Kia,female
Kiana,female
Kiara,female
Kibar,female
Kibra,female
Kickan,female
Kickie,female
Kicki,female
Kidan,female
Kidest,female
Kidisti,female
Kidist,female
Kielo,female
Kiera,female
Kierstin,female
Kieu,female
Kifah,female
Kifaya,female
Kiia,female
Kiin,female
Kiira,female
Kija,female
Ki,female
Kiki,female
Kikki,female
Kima,female
Kimberley,female
Kimberlie,female
Kimberly,female
Kimeta,female
Kimete,female
Kimet,female
Kimia,female
Kimiko,female
Kimiya,female
Kimmie,female
Kimona,female
Kimya,female
Kina,female
Kinana,female
Kinda,female
Kindra,female
Kine,female
Kinga,female
Kingkaew,female
Kin,female
Kinna,female
Kinn,female
Kinora,female
Kinsi,female
Kinza,female
Kira,female
Kiran,female
Kiraz,female
Kiriaki,female
Kirsi,female
Kirsi-Maria,female
Kirsi-Marja,female
Kirsten,female
Kirsti,female
Kirstine,female
Kirstin,female
Kirsty,female
Kisanet,female
Kith,female
Kitija,female
Kit,female
Kitti,female
Kittima,female
Kittiya,female
Kitt,female
Kitty,female
Kiwi,female
Kiymet,female
Kjellaug,female
Kjellrun,female
Kjersti,female
Kjerstin,female
Klara,female
Klára,female
Klarry,female
Klary,female
Klaudia,female
Klaudija,female
Klea,female
Kleo,female
Kleopatra,female
Klockar,female
Klodia,female
Kloudia,female
Knagg,female
Knarik,female
Knuts,female
Kobra,female
Kochar,female
Kokab,female
Kokob,female
Kolbrun,female
Kolbrún,female
Kolsoum,female
Komal,female
Konstance,female
Konstantia,female
Konstantina,female
Konstantinia,female
Koos,female
Kornelia,female
Kornelija,female
Kosa,female
Kosovare,female
Kotchakorn,female
Kotryna,female
Koviljka,female
Kowsar,female
Kowther,female
Krasimira,female
Kremena,female
Krenare,female
Krestina,female
Krestin,female
Krista,female
Kristbjörg,female
Kristel,female
Kristell,female
Kristen,female
Kristiana,female
Kristiina,female
Kristi,female
Kristina,female
Kristine,female
Kristin,female
Kristín,female
Kristjana,female
Kristy,female
Krisztina,female
Kritsana,female
Krystal,female
Krystyna,female
Krång,female
Ksanet,female
Ksenia,female
Kseniia,female
Ksenija,female
Kseniya,female
Kubra,female
Kudusan,female
Kuestan,female
Kujtesa,female
Kujtime,female
Kumari,female
Kumba,female
Kumiko,female
Kumrija,female
Kumrije,female
Kumri,female
Kurdistan,female
Kusuma,female
Kwai,female
Kwestan,female
Kübra,female
Kylie,female
Kyllikki,female
Kyoko,female
Kyra,female
Kyriaki,female
Kyung,female
Källa,female
Kärsti,female
Kärstin,female
Käte,female
Käthe,female
Käthie,female
Käthi,female
Käth,female
Käthy,female
Kätie,female
Kätty,female
Käty,female
Körpe,female
Labiba,female
Lacramioara,female
Lada,female
Ladan,female
Ladda,female
Laddawan,female
Lady,female
Laerke,female
Laetitia,female
Lahja,female
Laia,female
Laial,female
Laian,female
Laiba,female
Laijla,female
Lai,female
Laila,female
Laili,female
Lailoma,female
Laily,female
Laima,female
Laimi,female
Laina,female
Laine,female
Laisa,female
Lajan,female
Lajla,female
La,female
Laki,female
Lakkhana,female
Lakshmi,female
Lala,female
Laleh,female
Lale,female
Lali,female
Lalita,female
Lalitha,female
Lalla,female
Lamaa,female
Lamai,female
Lama,female
Laman,female
Lamar,female
Lamduan,female
Lamees,female
Lames,female
Lamiaa,female
Lamia,female
Lamija,female
Lamis,female
Lamita,female
Lamitta,female
Lamprini,female
Lamyaa,female
Lamyai,female
Lamya,female
Lanah,female
Lana,female
Lane,female
Lania,female
Lani,female
Lanja,female
Lan,female
Lanna,female
Lanya,female
La-Ong,female
La-Or,female
Larah,female
Lara,female
Lára,female
Lareen,female
Lare,female
Larglinda,female
Larina,female
Larin,female
Larisa,female
Larissa,female
Larsa,female
Larsols,female
Larysa,female
Lasses,female
Latda,female
Latifah,female
Latifa,female
Latifeh,female
Latife,female
Latisha,female
Laura,female
Laure,female
Lauren,female
Laurentia,female
Laureta,female
Laurice,female
Laurie,female
Laurina,female
Laurine,female
Lava,female
Lavan,female
Lavanya,female
Lavdije,female
Laven,female
Lawen,female
Lavina,female
Lavinia,female
Lavin,female
Laxmi,female
Laya,female
Layali,female
Layal,female
Layana,female
Layan,female
Lay,female
Layla,female
Laylo,female
Leah,female
Lea,female
Léa,female
Leana,female
Leandra,female
Leane,female
Lean,female
Leanna,female
Leanne,female
Leda,female
Lediona,female
Leea,female
Leela,female
Leelo,female
Leeloo,female
Leena,female
Leena-Maija,female
Leeni,female
Leen,female
Lehna,female
Leiah,female
Leia,female
Leida,female
Leidy,female
Leigh,female
Leija,female
Leila,female
Leilani,female
Leili,female
Leina,female
Leine,female
Leire,female
Leisy,female
Leiya,female
Leja,female
Lejla,female
Le,female
Lek,female
Lela,female
Lelas,female
Lelde,female
Lelia,female
Lelyan,female
Lema,female
Leman,female
Lemar,female
Lemis,female
Lemlem,female
Lemonie,female
Lemoni,female
Lempi,female
Lena Karin,female
Lena Maria,female
Lena Marie,female
Lena-Birgitta,female
Lena-Britta,female
Lena-Britt,female
Lena-Carin,female
Lenah,female
Lena,female
Léna,female
Lena-Karin,female
Lena-Maria,female
Lena-Marie,female
Lena-Mari,female
Lena-Stina,female
Lence,female
Lenda,female
Lendita,female
Lene,female
Lenie,female
Leni,female
Lenita,female
Lenitha,female
Lenja,female
Lenka,female
Lenke,female
Lenna,female
Lenore,female
Lenuta,female
Leny,female
Leokadia,female
Leona,female
Leonarda,female
Leone,female
Leonella,female
Leonida,female
Leonie,female
Léonie,female
Leoni,female
Leonila,female
Leonita,female
Leonora,female
Leonore,female
Leonor,female
Leontina,female
Leontine,female
Leopoldine,female
Leora,female
Lepa,female
Leposava,female
Lesia,female
Lesley,female
Leslie,female
Lesly,female
Lesya,female
Letebrhan,female
Letekidan,female
Leticia,female
Letizia,female
Letty,female
Letu,female
Leunora,female
Lewan,female
Levina,female
Lewisia,female
Lexie,female
Lexi,female
Leyah,female
Leya,female
Leyal,female
Leyan,female
Leyla,female
Leyli,female
Leylo,female
Leza,female
Lezan,female
Lhea,female
Lhena,female
Liah,female
Lia,female
Liana,female
Liane,female
Lianna,female
Lianne,female
Libertad,female
Libin,female
Libuse,female
Licia,female
Lida,female
Lidia,female
Lidija,female
Lidiya,female
Lidya,female
Lie,female
Liena,female
Liene,female
Lien,female
Liesbeth,female
Liesel,female
Lieselotte,female
Liese-Lotte,female
Liezl,female
Liga,female
Ligia,female
Ligita,female
LIHUA,female
Liia,female
Lii,female
Liina,female
Liin,female
Liisa,female
Liisi,female
Liis,female
Liivi,female
Lija,female
Lijana,female
Lijuan,female
Lijun,female
Li,female
Lika,female
Lilaf,female
Lila,female
Lilas,female
Lilav,female
Lilette,female
Lilia,female
Liliana,female
Liliane,female
Lilian,female
Lilianna,female
Lilianne,female
Lili-Anne,female
Liliann,female
Lili-Ann,female
Lilibeth,female
Lilie,female
Liliia,female
Lilija,female
Lilijana,female
Lili,female
Lilita,female
Lilith,female
Lilit,female
Liliya,female
Lilja,female
Liljana,female
Liljan,female
Liljen,female
Lil,female
Lilla,female
Lillan,female
Lill-Ann,female
Lillbritt,female
Lill-Britt,female
Lilleba,female
Lillebeth,female
Lillebil,female
Lillebill,female
Lillemo,female
Lillemor,female
Lille-Mor,female
Lillevi,female
Lilliana,female
Lilliane,female
Lillian,female
Lillianne,female
Lilli-Anne,female
Lilliann,female
Lilli-Ann,female
Lillie-Anne,female
Lillie-Ann,female
Lillie,female
Lilli,female
Lill-Inger,female
Lillis,female
Lillith,female
Lill,female
Lill-Marie,female
Lill-Mari,female
Lillvi,female
Lillvor,female
Lilly-Anne,female
Lilly-Ann,female
Lilly-Britt,female
Lilly,female
Lilo,female
Lilou,female
Lilya,female
Lilyana,female
Lilyan,female
Lily,female
Lily-Rose,female
Lima,female
Limar,female
Limei,female
Liming,female
Limin,female
Linah,female
Lina,female
Lina-Maria,female
Lina-Marie,female
Linda Marie,female
Lindah,female
Linda,female
Linda-Maria,female
Linda-Marie,female
Linda-Mari,female
Lindha,female
Lindis,female
Lindita,female
Lindsay,female
Lindsey,female
Lindvi,female
Lindy,female
Linea,female
Linéa,female
Line,female
Linette,female
Linett,female
Ling,female
Lingling,female
Linh,female
Lini,female
Lin,female
Linlin,female
Linna,female
Linnea,female
Linneá,female
Linnéa,female
Linnèa,female
Linnette,female
Linnie,female
Linni,female
Linn,female
Linn-Marie,female
Linny,female
Liona,female
Liora,female
Lioubov,female
Lioudmila,female
Liping,female
Liqaa,female
Lira,female
Liridona,female
Liridone,female
Lirie,female
Lirije,female
Lisa Marie,female
Lisabeth,female
Lisabet,female
Lisa-Britt,female
Lisa,female
Lisa-Maria,female
Lisa-Marie,female
Lisa-Mari,female
Lisandra,female
Lisanne,female
Lisbeth,female
Lis-Beth,female
Lisbet,female
Lisbett,female
Lisbritt,female
Lis-Britt,female
Lise Lotte,female
Lise Lott,female
Lise-Britt,female
Lise,female
Lisel,female
Liselle,female
Liseloth,female
Liselotte,female
Lise-Lotte,female
Lise-Lottie,female
Liselott,female
Lise-Lott,female
Lise-Marie,female
Lisen,female
Liseth,female
Lisette,female
Lisett,female
Lisha,female
Lisi,female
Lis,female
Lis-Karin,female
Lislott,female
Lis-Lott,female
Lis-Marie,female
Lis-Mari,female
Lisse-Lotte,female
Lisselott,female
Lissen,female
Lissette,female
Lissie,female
Lissi,female
Liss,female
Lisskulla,female
Lissy,female
Lita,female
Lithea,female
Liubov,female
Liudmila,female
Liudmyla,female
Liu,female
Liva,female
Liwa,female
Live,female
Livia,female
Liwia,female
Livija,female
Livi,female
Liv,female
Liw,female
Lixia,female
Liya,female
Liyana,female
Liyan,female
Liying,female
Liza,female
Lizan,female
Lizbeth,female
Lizbet,female
Lize,female
Lizelotte,female
Lize-Lotte,female
Lizelott,female
Lize-Lott,female
Lizen,female
Lizeth,female
Lizette,female
Lizett,female
Liz,female
Liz-Marie,female
Lizzie,female
Lizzi,female
Lizz,female
Lizzy,female
Ljeposava,female
Ljerka,female
Ljilja,female
Ljiljana,female
Ljuba,female
Ljubica,female
Ljubinka,female
Ljubov,female
Ljudmila,female
Ljudmilla,female
Ljuljeta,female
Lmar,female
Loan,female
Lobna,female
Loella,female
Loida,female
Loisa,female
Loise,female
Lois,female
Lojain,female
Lo,female
Loka,female
Lok,female
Lola,female
Lolan,female
Lolav,female
Lolia,female
Lolita,female
Lollo,female
Lolly,female
Lolo,female
Loma,female
Lona,female
Lone,female
Longina,female
Loni,female
Lonnie,female
Lonny,female
Loo,female
Loraine,female
Lora,female
Loredana,female
Loreen,female
Lore,female
Lorelei,female
Lorena,female
Loren,female
Lorenza,female
Loresa,female
Loreta,female
Loreto,female
Loretta,female
Lori,female
Lorina,female
Lorine,female
Lorin,female
Lorisa,female
Loris,female
Lorita,female
Lorna,female
Lorraine,female
Lory,female
Losin,female
Lotta,female
Lotte,female
Lotten,female
Lottie,female
Lotti,female
Lottis,female
Lotty,female
Loubna,female
Louella,female
Louice,female
Louisa,female
Louise,female
Louisé,female
Louise-Marie,female
Louiza,female
Louize,female
Loujain,female
Lou,female
Loulou,female
Lou-Lou,female
Louma,female
Louna,female
Loura,female
Lourdes,female
Lourd,female
Lourin,female
Louris,female
Lousin,female
Louva,female
Louvisa,female
Lova,female
Lowa,female
Lovalee,female
Lovalie,female
Lovali,female
Lova-Li,female
Lovelia,female
Lowelia,female
Loveli,female
Lovely,female
Loveth,female
Loviisa,female
Lovi,female
Lovina,female
Lovisa,female
Lowisa,female
Lovise,female
Lovis,female
Lowis,female
Loviza,female
Lozan,female
Lua,female
Luam,female
Luana,female
Luba,female
Lubana,female
Lubica,female
Lubna,female
Lubova,female
Lubov,female
Lucette,female
Luchia,female
Lucia,female
Luciana,female
Lucica,female
Lucie,female
Lucienne,female
Lucija,female
Lucila,female
Lucile,female
Lucille,female
Lucina,female
Lucinda,female
Lucine,female
Lucin,female
Lucja,female
Lucrecia,female
Lucretia,female
Lucy,female
Lucyna,female
Ludmila,female
Ludmilla,female
Ludwika,female
Luella,female
Luisa,female
Luise,female
Luiza,female
Lujain,female
Lujin,female
Lu,female
Lula,female
Lule,female
Lulia,female
Luliana,female
Luljeta,female
Luljete,female
Lul,female
Lulu,female
Lulya,female
Luma,female
Lumi,female
Luminita,female
Lumnije,female
Lumturije,female
Luna,female
Lusine,female
Lusiye,female
Lutfia,female
Lutfija,female
Lutfije,female
Lutvija,female
Luula,female
Luule,female
Luul,female
Luwam,female
Luzia,female
Luz,female
Luzviminda,female
Lwam,female
Lya,female
Lyan,female
Lycka,female
Lycke,female
Lydia,female
Lydie,female
Ly,female
Lykka,female
Lykke,female
Lykke-Li,female
Lyla,female
Lyli,female
Lynda,female
Lynette,female
Lyn,female
Lynne,female
Lynn,female
Lyra,female
Lyse,female
Lütfiye,female
Lyubov,female
Lyudmila,female
Lyudmyla,female
Lyydia,female
Lyydi,female
Lyyli,female
Lärke,female
Maaida,female
Maaike,female
Maandeeq,female
Maaret,female
Maaria,female
Maarika,female
Maarit,female
Maarja,female
Maartje,female
Mabel,female
Mabelle,female
Mabrouka,female
Macarena,female
Mackenzie,female
Macy,female
Madalena,female
Madalina,female
Madara,female
Maddalena,female
Madde,female
Maddelene,female
Maddy,female
Madeeha,female
Madelaine,female
Madeleine,female
Madeleiné,female
Madeléine,female
Madelein,female
Madelene,female
Madelené,female
Madeléne,female
Madelen,female
Madelén,female
Madeliene,female
Madeline,female
Madelin,female
Madhavi,female
Madhu,female
Madhuri,female
Madicken,female
Madiha,female
Madiino,female
Madina,female
Madino,female
Madison,female
Madleen,female
Madleine,female
Madlene,female
Madlen,female
Madlén,female
Madline,female
Madlin,female
Madona,female
Madonna,female
Mady,female
Maeda,female
Maedeh,female
Mae,female
Maeva,female
Maeve,female
Mafalda,female
Maftuna,female
Magali,female
Magaly,female
Magbula,female
Magbule,female
Magda,female
Magdalena,female
Magda-Lena,female
Magdalene,female
Magdalini,female
Magdolin,female
Magdolna,female
Mageda,female
Maggan,female
Maggie,female
Maggi,female
Maggy,female
Magida,female
Magi,female
Magna,female
Magnhild,female
Magnolia,female
Magny,female
Magreth,female
Magret,female
Maguy,female
Mahabad,female
Mahabat,female
Mahado,female
Maha,female
Maham,female
Mahasen,female
Mahasin,female
Mahboba,female
Mahbobeh,female
Mahboobeh,female
Mahbouba,female
